task_id,mrsg_phase,worker_id,time,action,shuffle_end
0_524_0,MRSG_MAP,0,48.022,START,
0_524_0,MRSG_MAP,0,48.025,END,0.000
0_523_0,MRSG_MAP,11,48.027,START,
0_523_0,MRSG_MAP,11,48.030,END,0.000
0_514_0,MRSG_MAP,22,48.033,START,
0_514_0,MRSG_MAP,22,48.035,END,0.000
0_518_0,MRSG_MAP,26,48.038,START,
0_518_0,MRSG_MAP,26,48.040,END,0.000
0_507_0,MRSG_MAP,27,48.043,START,
0_507_0,MRSG_MAP,27,48.046,END,0.000
0_508_0,MRSG_MAP,28,48.047,START,
0_508_0,MRSG_MAP,28,48.049,END,0.000
0_521_0,MRSG_MAP,29,48.053,START,
0_521_0,MRSG_MAP,29,48.056,END,0.000
0_522_0,MRSG_MAP,30,48.057,START,
0_522_0,MRSG_MAP,30,48.060,END,0.000
0_511_0,MRSG_MAP,31,48.064,START,
0_511_0,MRSG_MAP,31,48.066,END,0.000
0_525_0,MRSG_MAP,1,48.068,START,
0_525_0,MRSG_MAP,1,48.070,END,0.000
0_526_0,MRSG_MAP,2,48.073,START,
0_526_0,MRSG_MAP,2,48.075,END,0.000
0_515_0,MRSG_MAP,3,48.078,START,
0_515_0,MRSG_MAP,3,48.081,END,0.000
0_516_0,MRSG_MAP,4,48.083,START,
0_516_0,MRSG_MAP,4,48.086,END,0.000
0_529_0,MRSG_MAP,5,48.088,START,
0_529_0,MRSG_MAP,5,48.091,END,0.000
0_530_0,MRSG_MAP,6,48.094,START,
0_530_0,MRSG_MAP,6,48.096,END,0.000
0_519_0,MRSG_MAP,7,48.099,START,
0_519_0,MRSG_MAP,7,48.101,END,0.000
0_520_0,MRSG_MAP,8,48.104,START,
0_520_0,MRSG_MAP,8,48.107,END,0.000
0_533_0,MRSG_MAP,9,48.109,START,
0_533_0,MRSG_MAP,9,48.112,END,0.000
0_534_0,MRSG_MAP,10,48.114,START,
0_534_0,MRSG_MAP,10,48.117,END,0.000
0_536_0,MRSG_MAP,12,48.120,START,
0_536_0,MRSG_MAP,12,48.122,END,0.000
0_537_0,MRSG_MAP,13,48.125,START,
0_537_0,MRSG_MAP,13,48.127,END,0.000
0_538_0,MRSG_MAP,14,48.130,START,
0_538_0,MRSG_MAP,14,48.133,END,0.000
0_527_0,MRSG_MAP,15,48.135,START,
0_527_0,MRSG_MAP,15,48.138,END,0.000
0_528_0,MRSG_MAP,16,48.141,START,
0_528_0,MRSG_MAP,16,48.143,END,0.000
0_541_0,MRSG_MAP,17,48.144,START,
0_541_0,MRSG_MAP,17,48.147,END,0.000
0_542_0,MRSG_MAP,18,48.150,START,
0_542_0,MRSG_MAP,18,48.152,END,0.000
0_531_0,MRSG_MAP,19,48.156,START,
0_531_0,MRSG_MAP,19,48.159,END,0.000
0_532_0,MRSG_MAP,20,48.160,START,
0_532_0,MRSG_MAP,20,48.163,END,0.000
0_545_0,MRSG_MAP,21,48.165,START,
0_545_0,MRSG_MAP,21,48.168,END,0.000
0_535_0,MRSG_MAP,23,48.169,START,
0_535_0,MRSG_MAP,23,48.172,END,0.000
0_548_0,MRSG_MAP,24,48.173,START,
0_548_0,MRSG_MAP,24,48.176,END,0.000
0_549_0,MRSG_MAP,25,48.178,START,
0_549_0,MRSG_MAP,25,48.181,END,0.000
0_544_0,MRSG_MAP,0,51.023,START,
0_544_0,MRSG_MAP,0,51.026,END,0.000
0_555_0,MRSG_MAP,11,51.029,START,
0_555_0,MRSG_MAP,11,51.031,END,0.000
0_546_0,MRSG_MAP,22,51.034,START,
0_546_0,MRSG_MAP,22,51.036,END,0.000
0_550_0,MRSG_MAP,26,51.039,START,
0_550_0,MRSG_MAP,26,51.042,END,0.000
0_539_0,MRSG_MAP,27,51.044,START,
0_539_0,MRSG_MAP,27,51.047,END,0.000
0_540_0,MRSG_MAP,28,51.048,START,
0_540_0,MRSG_MAP,28,51.051,END,0.000
0_553_0,MRSG_MAP,29,51.055,START,
0_553_0,MRSG_MAP,29,51.057,END,0.000
0_554_0,MRSG_MAP,30,51.059,START,
0_554_0,MRSG_MAP,30,51.061,END,0.000
0_543_0,MRSG_MAP,31,51.065,START,
0_543_0,MRSG_MAP,31,51.068,END,0.000
0_557_0,MRSG_MAP,1,51.069,START,
0_557_0,MRSG_MAP,1,51.072,END,0.000
0_558_0,MRSG_MAP,2,51.074,START,
0_558_0,MRSG_MAP,2,51.077,END,0.000
0_547_0,MRSG_MAP,3,51.079,START,
0_547_0,MRSG_MAP,3,51.082,END,0.000
0_560_0,MRSG_MAP,4,51.085,START,
0_560_0,MRSG_MAP,4,51.087,END,0.000
0_561_0,MRSG_MAP,5,51.090,START,
0_561_0,MRSG_MAP,5,51.092,END,0.000
0_562_0,MRSG_MAP,6,51.095,START,
0_562_0,MRSG_MAP,6,51.098,END,0.000
0_551_0,MRSG_MAP,7,51.100,START,
0_551_0,MRSG_MAP,7,51.103,END,0.000
0_552_0,MRSG_MAP,8,51.105,START,
0_552_0,MRSG_MAP,8,51.108,END,0.000
0_565_0,MRSG_MAP,9,51.111,START,
0_565_0,MRSG_MAP,9,51.113,END,0.000
0_566_0,MRSG_MAP,10,51.116,START,
0_566_0,MRSG_MAP,10,51.118,END,0.000
0_556_0,MRSG_MAP,12,51.121,START,
0_556_0,MRSG_MAP,12,51.124,END,0.000
0_569_0,MRSG_MAP,13,51.126,START,
0_569_0,MRSG_MAP,13,51.129,END,0.000
0_570_0,MRSG_MAP,14,51.131,START,
0_570_0,MRSG_MAP,14,51.134,END,0.000
0_559_0,MRSG_MAP,15,51.137,START,
0_559_0,MRSG_MAP,15,51.139,END,0.000
0_572_0,MRSG_MAP,16,51.142,START,
0_572_0,MRSG_MAP,16,51.144,END,0.000
0_573_0,MRSG_MAP,17,51.146,START,
0_573_0,MRSG_MAP,17,51.148,END,0.000
0_574_0,MRSG_MAP,18,51.151,START,
0_574_0,MRSG_MAP,18,51.154,END,0.000
0_563_0,MRSG_MAP,19,51.157,START,
0_563_0,MRSG_MAP,19,51.160,END,0.000
0_564_0,MRSG_MAP,20,51.161,START,
0_564_0,MRSG_MAP,20,51.164,END,0.000
0_577_0,MRSG_MAP,21,51.167,START,
0_577_0,MRSG_MAP,21,51.169,END,0.000
0_567_0,MRSG_MAP,23,51.170,START,
0_567_0,MRSG_MAP,23,51.173,END,0.000
0_568_0,MRSG_MAP,24,51.174,START,
0_568_0,MRSG_MAP,24,51.177,END,0.000
0_581_0,MRSG_MAP,25,51.180,START,
0_581_0,MRSG_MAP,25,51.182,END,0.000
0_576_0,MRSG_MAP,0,54.025,START,
0_576_0,MRSG_MAP,0,54.027,END,0.000
0_587_0,MRSG_MAP,11,54.030,START,
0_587_0,MRSG_MAP,11,54.033,END,0.000
0_578_0,MRSG_MAP,22,54.035,START,
0_578_0,MRSG_MAP,22,54.038,END,0.000
0_582_0,MRSG_MAP,26,54.040,START,
0_582_0,MRSG_MAP,26,54.043,END,0.000
0_571_0,MRSG_MAP,27,54.046,START,
0_571_0,MRSG_MAP,27,54.048,END,0.000
0_584_0,MRSG_MAP,28,54.049,START,
0_584_0,MRSG_MAP,28,54.052,END,0.000
0_585_0,MRSG_MAP,29,54.056,START,
0_585_0,MRSG_MAP,29,54.059,END,0.000
0_586_0,MRSG_MAP,30,54.060,START,
0_586_0,MRSG_MAP,30,54.062,END,0.000
0_575_0,MRSG_MAP,31,54.066,START,
0_575_0,MRSG_MAP,31,54.069,END,0.000
0_589_0,MRSG_MAP,1,54.070,START,
0_589_0,MRSG_MAP,1,54.073,END,0.000
0_590_0,MRSG_MAP,2,54.075,START,
0_590_0,MRSG_MAP,2,54.078,END,0.000
0_579_0,MRSG_MAP,3,54.081,START,
0_579_0,MRSG_MAP,3,54.083,END,0.000
0_580_0,MRSG_MAP,4,54.086,START,
0_580_0,MRSG_MAP,4,54.088,END,0.000
0_593_0,MRSG_MAP,5,54.091,START,
0_593_0,MRSG_MAP,5,54.094,END,0.000
0_594_0,MRSG_MAP,6,54.096,START,
0_594_0,MRSG_MAP,6,54.099,END,0.000
0_583_0,MRSG_MAP,7,54.101,START,
0_583_0,MRSG_MAP,7,54.104,END,0.000
0_596_0,MRSG_MAP,8,54.107,START,
0_596_0,MRSG_MAP,8,54.109,END,0.000
0_597_0,MRSG_MAP,9,54.112,START,
0_597_0,MRSG_MAP,9,54.114,END,0.000
0_598_0,MRSG_MAP,10,54.117,START,
0_598_0,MRSG_MAP,10,54.120,END,0.000
0_588_0,MRSG_MAP,12,54.122,START,
0_588_0,MRSG_MAP,12,54.125,END,0.000
0_601_0,MRSG_MAP,13,54.127,START,
0_601_0,MRSG_MAP,13,54.130,END,0.000
0_602_0,MRSG_MAP,14,54.133,START,
0_602_0,MRSG_MAP,14,54.135,END,0.000
0_591_0,MRSG_MAP,15,54.138,START,
0_591_0,MRSG_MAP,15,54.141,END,0.000
0_592_0,MRSG_MAP,16,54.143,START,
0_592_0,MRSG_MAP,16,54.146,END,0.000
0_605_0,MRSG_MAP,17,54.147,START,
0_605_0,MRSG_MAP,17,54.150,END,0.000
0_606_0,MRSG_MAP,18,54.152,START,
0_606_0,MRSG_MAP,18,54.155,END,0.000
0_595_0,MRSG_MAP,19,54.159,START,
0_595_0,MRSG_MAP,19,54.161,END,0.000
0_608_0,MRSG_MAP,20,54.163,START,
0_608_0,MRSG_MAP,20,54.165,END,0.000
0_609_0,MRSG_MAP,21,54.168,START,
0_609_0,MRSG_MAP,21,54.170,END,0.000
0_599_0,MRSG_MAP,23,54.172,START,
0_599_0,MRSG_MAP,23,54.174,END,0.000
0_600_0,MRSG_MAP,24,54.176,START,
0_600_0,MRSG_MAP,24,54.178,END,0.000
0_613_0,MRSG_MAP,25,54.181,START,
0_613_0,MRSG_MAP,25,54.183,END,0.000
0_620_0,MRSG_MAP,0,57.026,START,
0_620_0,MRSG_MAP,0,57.029,END,0.000
0_619_0,MRSG_MAP,11,57.031,START,
0_619_0,MRSG_MAP,11,57.034,END,0.000
0_610_0,MRSG_MAP,22,57.036,START,
0_610_0,MRSG_MAP,22,57.039,END,0.000
0_614_0,MRSG_MAP,26,57.042,START,
0_614_0,MRSG_MAP,26,57.044,END,0.000
0_603_0,MRSG_MAP,27,57.047,START,
0_603_0,MRSG_MAP,27,57.049,END,0.000
0_604_0,MRSG_MAP,28,57.051,START,
0_604_0,MRSG_MAP,28,57.053,END,0.000
0_617_0,MRSG_MAP,29,57.057,START,
0_617_0,MRSG_MAP,29,57.060,END,0.000
0_618_0,MRSG_MAP,30,57.061,START,
0_618_0,MRSG_MAP,30,57.064,END,0.000
0_607_0,MRSG_MAP,31,57.068,START,
0_607_0,MRSG_MAP,31,57.070,END,0.000
0_621_0,MRSG_MAP,1,57.072,START,
0_621_0,MRSG_MAP,1,57.074,END,0.000
0_622_0,MRSG_MAP,2,57.077,START,
0_622_0,MRSG_MAP,2,57.079,END,0.000
0_611_0,MRSG_MAP,3,57.082,START,
0_611_0,MRSG_MAP,3,57.085,END,0.000
0_612_0,MRSG_MAP,4,57.087,START,
0_612_0,MRSG_MAP,4,57.090,END,0.000
0_625_0,MRSG_MAP,5,57.092,START,
0_625_0,MRSG_MAP,5,57.095,END,0.000
0_626_0,MRSG_MAP,6,57.098,START,
0_626_0,MRSG_MAP,6,57.100,END,0.000
0_615_0,MRSG_MAP,7,57.103,START,
0_615_0,MRSG_MAP,7,57.105,END,0.000
0_616_0,MRSG_MAP,8,57.108,START,
0_616_0,MRSG_MAP,8,57.111,END,0.000
0_629_0,MRSG_MAP,9,57.113,START,
0_629_0,MRSG_MAP,9,57.116,END,0.000
0_630_0,MRSG_MAP,10,57.118,START,
0_630_0,MRSG_MAP,10,57.121,END,0.000
0_632_0,MRSG_MAP,12,57.124,START,
0_632_0,MRSG_MAP,12,57.126,END,0.000
0_633_0,MRSG_MAP,13,57.129,START,
0_633_0,MRSG_MAP,13,57.131,END,0.000
0_634_0,MRSG_MAP,14,57.134,START,
0_634_0,MRSG_MAP,14,57.137,END,0.000
0_623_0,MRSG_MAP,15,57.139,START,
0_623_0,MRSG_MAP,15,57.142,END,0.000
0_624_0,MRSG_MAP,16,57.144,START,
0_624_0,MRSG_MAP,16,57.147,END,0.000
0_637_0,MRSG_MAP,17,57.148,START,
0_637_0,MRSG_MAP,17,57.151,END,0.000
0_638_0,MRSG_MAP,18,57.154,START,
0_638_0,MRSG_MAP,18,57.156,END,0.000
0_627_0,MRSG_MAP,19,57.160,START,
0_627_0,MRSG_MAP,19,57.163,END,0.000
0_628_0,MRSG_MAP,20,57.164,START,
0_628_0,MRSG_MAP,20,57.167,END,0.000
0_641_0,MRSG_MAP,21,57.169,START,
0_641_0,MRSG_MAP,21,57.172,END,0.000
0_631_0,MRSG_MAP,23,57.173,START,
0_631_0,MRSG_MAP,23,57.176,END,0.000
0_644_0,MRSG_MAP,24,57.177,START,
0_644_0,MRSG_MAP,24,57.180,END,0.000
0_645_0,MRSG_MAP,25,57.182,START,
0_645_0,MRSG_MAP,25,57.185,END,0.000
0_640_0,MRSG_MAP,0,60.027,START,
0_640_0,MRSG_MAP,0,60.030,END,0.000
0_651_0,MRSG_MAP,11,60.033,START,
0_651_0,MRSG_MAP,11,60.035,END,0.000
0_642_0,MRSG_MAP,22,60.038,START,
0_642_0,MRSG_MAP,22,60.040,END,0.000
0_646_0,MRSG_MAP,26,60.043,START,
0_646_0,MRSG_MAP,26,60.046,END,0.000
0_635_0,MRSG_MAP,27,60.048,START,
0_635_0,MRSG_MAP,27,60.051,END,0.000
0_636_0,MRSG_MAP,28,60.052,START,
0_636_0,MRSG_MAP,28,60.055,END,0.000
0_649_0,MRSG_MAP,29,60.059,START,
0_649_0,MRSG_MAP,29,60.061,END,0.000
0_650_0,MRSG_MAP,30,60.062,START,
0_650_0,MRSG_MAP,30,60.065,END,0.000
0_639_0,MRSG_MAP,31,60.069,START,
0_639_0,MRSG_MAP,31,60.072,END,0.000
0_653_0,MRSG_MAP,1,60.073,START,
0_653_0,MRSG_MAP,1,60.075,END,0.000
0_654_0,MRSG_MAP,2,60.078,START,
0_654_0,MRSG_MAP,2,60.081,END,0.000
0_643_0,MRSG_MAP,3,60.083,START,
0_643_0,MRSG_MAP,3,60.086,END,0.000
0_656_0,MRSG_MAP,4,60.088,START,
0_656_0,MRSG_MAP,4,60.091,END,0.000
0_657_0,MRSG_MAP,5,60.094,START,
0_657_0,MRSG_MAP,5,60.096,END,0.000
0_658_0,MRSG_MAP,6,60.099,START,
0_658_0,MRSG_MAP,6,60.101,END,0.000
0_647_0,MRSG_MAP,7,60.104,START,
0_647_0,MRSG_MAP,7,60.107,END,0.000
0_648_0,MRSG_MAP,8,60.109,START,
0_648_0,MRSG_MAP,8,60.112,END,0.000
0_661_0,MRSG_MAP,9,60.114,START,
0_661_0,MRSG_MAP,9,60.117,END,0.000
0_662_0,MRSG_MAP,10,60.120,START,
0_662_0,MRSG_MAP,10,60.122,END,0.000
0_652_0,MRSG_MAP,12,60.125,START,
0_652_0,MRSG_MAP,12,60.127,END,0.000
0_665_0,MRSG_MAP,13,60.130,START,
0_665_0,MRSG_MAP,13,60.133,END,0.000
0_666_0,MRSG_MAP,14,60.135,START,
0_666_0,MRSG_MAP,14,60.138,END,0.000
0_655_0,MRSG_MAP,15,60.141,START,
0_655_0,MRSG_MAP,15,60.143,END,0.000
0_668_0,MRSG_MAP,16,60.146,START,
0_668_0,MRSG_MAP,16,60.148,END,0.000
0_669_0,MRSG_MAP,17,60.150,START,
0_669_0,MRSG_MAP,17,60.152,END,0.000
0_670_0,MRSG_MAP,18,60.155,START,
0_670_0,MRSG_MAP,18,60.157,END,0.000
0_659_0,MRSG_MAP,19,60.161,START,
0_659_0,MRSG_MAP,19,60.164,END,0.000
0_660_0,MRSG_MAP,20,60.165,START,
0_660_0,MRSG_MAP,20,60.168,END,0.000
0_673_0,MRSG_MAP,21,60.170,START,
0_673_0,MRSG_MAP,21,60.173,END,0.000
0_663_0,MRSG_MAP,23,60.174,START,
0_663_0,MRSG_MAP,23,60.177,END,0.000
0_664_0,MRSG_MAP,24,60.178,START,
0_664_0,MRSG_MAP,24,60.181,END,0.000
0_677_0,MRSG_MAP,25,60.183,START,
0_677_0,MRSG_MAP,25,60.186,END,0.000
0_672_0,MRSG_MAP,0,63.029,START,
0_672_0,MRSG_MAP,0,63.031,END,0.000
0_683_0,MRSG_MAP,11,63.034,START,
0_683_0,MRSG_MAP,11,63.036,END,0.000
0_674_0,MRSG_MAP,22,63.039,START,
0_674_0,MRSG_MAP,22,63.042,END,0.000
0_678_0,MRSG_MAP,26,63.044,START,
0_678_0,MRSG_MAP,26,63.047,END,0.000
0_667_0,MRSG_MAP,27,63.049,START,
0_667_0,MRSG_MAP,27,63.052,END,0.000
0_680_0,MRSG_MAP,28,63.053,START,
0_680_0,MRSG_MAP,28,63.056,END,0.000
0_681_0,MRSG_MAP,29,63.060,START,
0_681_0,MRSG_MAP,29,63.062,END,0.000
0_682_0,MRSG_MAP,30,63.064,START,
0_682_0,MRSG_MAP,30,63.066,END,0.000
0_671_0,MRSG_MAP,31,63.070,START,
0_671_0,MRSG_MAP,31,63.073,END,0.000
0_685_0,MRSG_MAP,1,63.074,START,
0_685_0,MRSG_MAP,1,63.077,END,0.000
0_686_0,MRSG_MAP,2,63.079,START,
0_686_0,MRSG_MAP,2,63.082,END,0.000
0_675_0,MRSG_MAP,3,63.085,START,
0_675_0,MRSG_MAP,3,63.087,END,0.000
0_676_0,MRSG_MAP,4,63.090,START,
0_676_0,MRSG_MAP,4,63.092,END,0.000
0_689_0,MRSG_MAP,5,63.095,START,
0_689_0,MRSG_MAP,5,63.098,END,0.000
0_690_0,MRSG_MAP,6,63.100,START,
0_690_0,MRSG_MAP,6,63.103,END,0.000
0_679_0,MRSG_MAP,7,63.105,START,
0_679_0,MRSG_MAP,7,63.108,END,0.000
0_692_0,MRSG_MAP,8,63.111,START,
0_692_0,MRSG_MAP,8,63.113,END,0.000
0_693_0,MRSG_MAP,9,63.116,START,
0_693_0,MRSG_MAP,9,63.118,END,0.000
0_694_0,MRSG_MAP,10,63.121,START,
0_694_0,MRSG_MAP,10,63.124,END,0.000
0_684_0,MRSG_MAP,12,63.126,START,
0_684_0,MRSG_MAP,12,63.129,END,0.000
0_697_0,MRSG_MAP,13,63.131,START,
0_697_0,MRSG_MAP,13,63.134,END,0.000
0_698_0,MRSG_MAP,14,63.137,START,
0_698_0,MRSG_MAP,14,63.139,END,0.000
0_687_0,MRSG_MAP,15,63.142,START,
0_687_0,MRSG_MAP,15,63.144,END,0.000
0_688_0,MRSG_MAP,16,63.147,START,
0_688_0,MRSG_MAP,16,63.150,END,0.000
0_701_0,MRSG_MAP,17,63.151,START,
0_701_0,MRSG_MAP,17,63.154,END,0.000
0_702_0,MRSG_MAP,18,63.156,START,
0_702_0,MRSG_MAP,18,63.159,END,0.000
0_691_0,MRSG_MAP,19,63.163,START,
0_691_0,MRSG_MAP,19,63.165,END,0.000
0_704_0,MRSG_MAP,20,63.167,START,
0_704_0,MRSG_MAP,20,63.169,END,0.000
0_705_0,MRSG_MAP,21,63.172,START,
0_705_0,MRSG_MAP,21,63.174,END,0.000
0_695_0,MRSG_MAP,23,63.176,START,
0_695_0,MRSG_MAP,23,63.178,END,0.000
0_696_0,MRSG_MAP,24,63.180,START,
0_696_0,MRSG_MAP,24,63.182,END,0.000
0_709_0,MRSG_MAP,25,63.185,START,
0_709_0,MRSG_MAP,25,63.187,END,0.000
0_716_0,MRSG_MAP,0,66.030,START,
0_716_0,MRSG_MAP,0,66.033,END,0.000
0_715_0,MRSG_MAP,11,66.035,START,
0_715_0,MRSG_MAP,11,66.038,END,0.000
0_706_0,MRSG_MAP,22,66.040,START,
0_706_0,MRSG_MAP,22,66.043,END,0.000
0_710_0,MRSG_MAP,26,66.046,START,
0_710_0,MRSG_MAP,26,66.048,END,0.000
0_699_0,MRSG_MAP,27,66.051,START,
0_699_0,MRSG_MAP,27,66.053,END,0.000
0_700_0,MRSG_MAP,28,66.055,START,
0_700_0,MRSG_MAP,28,66.057,END,0.000
0_713_0,MRSG_MAP,29,66.061,START,
0_713_0,MRSG_MAP,29,66.064,END,0.000
0_714_0,MRSG_MAP,30,66.065,START,
0_714_0,MRSG_MAP,30,66.068,END,0.000
0_703_0,MRSG_MAP,31,66.072,START,
0_703_0,MRSG_MAP,31,66.074,END,0.000
0_717_0,MRSG_MAP,1,66.075,START,
0_717_0,MRSG_MAP,1,66.078,END,0.000
0_718_0,MRSG_MAP,2,66.081,START,
0_718_0,MRSG_MAP,2,66.083,END,0.000
0_707_0,MRSG_MAP,3,66.086,START,
0_707_0,MRSG_MAP,3,66.088,END,0.000
0_708_0,MRSG_MAP,4,66.091,START,
0_708_0,MRSG_MAP,4,66.094,END,0.000
0_721_0,MRSG_MAP,5,66.096,START,
0_721_0,MRSG_MAP,5,66.099,END,0.000
0_722_0,MRSG_MAP,6,66.101,START,
0_722_0,MRSG_MAP,6,66.104,END,0.000
0_711_0,MRSG_MAP,7,66.107,START,
0_711_0,MRSG_MAP,7,66.109,END,0.000
0_712_0,MRSG_MAP,8,66.112,START,
0_712_0,MRSG_MAP,8,66.114,END,0.000
0_725_0,MRSG_MAP,9,66.117,START,
0_725_0,MRSG_MAP,9,66.120,END,0.000
0_726_0,MRSG_MAP,10,66.122,START,
0_726_0,MRSG_MAP,10,66.125,END,0.000
0_728_0,MRSG_MAP,12,66.127,START,
0_728_0,MRSG_MAP,12,66.130,END,0.000
0_729_0,MRSG_MAP,13,66.133,START,
0_729_0,MRSG_MAP,13,66.135,END,0.000
0_730_0,MRSG_MAP,14,66.138,START,
0_730_0,MRSG_MAP,14,66.141,END,0.000
0_719_0,MRSG_MAP,15,66.143,START,
0_719_0,MRSG_MAP,15,66.146,END,0.000
0_720_0,MRSG_MAP,16,66.148,START,
0_720_0,MRSG_MAP,16,66.151,END,0.000
0_733_0,MRSG_MAP,17,66.152,START,
0_733_0,MRSG_MAP,17,66.155,END,0.000
0_734_0,MRSG_MAP,18,66.157,START,
0_734_0,MRSG_MAP,18,66.160,END,0.000
0_723_0,MRSG_MAP,19,66.164,START,
0_723_0,MRSG_MAP,19,66.167,END,0.000
0_724_0,MRSG_MAP,20,66.168,START,
0_724_0,MRSG_MAP,20,66.170,END,0.000
0_737_0,MRSG_MAP,21,66.173,START,
0_737_0,MRSG_MAP,21,66.176,END,0.000
0_727_0,MRSG_MAP,23,66.177,START,
0_727_0,MRSG_MAP,23,66.180,END,0.000
0_740_0,MRSG_MAP,24,66.181,START,
0_740_0,MRSG_MAP,24,66.183,END,0.000
0_741_0,MRSG_MAP,25,66.186,START,
0_741_0,MRSG_MAP,25,66.189,END,0.000
0_736_0,MRSG_MAP,0,69.031,START,
0_736_0,MRSG_MAP,0,69.034,END,0.000
0_747_0,MRSG_MAP,11,69.036,START,
0_747_0,MRSG_MAP,11,69.039,END,0.000
0_738_0,MRSG_MAP,22,69.042,START,
0_738_0,MRSG_MAP,22,69.044,END,0.000
0_742_0,MRSG_MAP,26,69.047,START,
0_742_0,MRSG_MAP,26,69.049,END,0.000
0_731_0,MRSG_MAP,27,69.052,START,
0_731_0,MRSG_MAP,27,69.055,END,0.000
0_732_0,MRSG_MAP,28,69.056,START,
0_732_0,MRSG_MAP,28,69.059,END,0.000
0_745_0,MRSG_MAP,29,69.062,START,
0_745_0,MRSG_MAP,29,69.065,END,0.000
0_746_0,MRSG_MAP,30,69.066,START,
0_746_0,MRSG_MAP,30,69.069,END,0.000
0_735_0,MRSG_MAP,31,69.073,START,
0_735_0,MRSG_MAP,31,69.075,END,0.000
0_749_0,MRSG_MAP,1,69.077,START,
0_749_0,MRSG_MAP,1,69.079,END,0.000
0_750_0,MRSG_MAP,2,69.082,START,
0_750_0,MRSG_MAP,2,69.085,END,0.000
0_739_0,MRSG_MAP,3,69.087,START,
0_739_0,MRSG_MAP,3,69.090,END,0.000
0_752_0,MRSG_MAP,4,69.092,START,
0_752_0,MRSG_MAP,4,69.095,END,0.000
0_753_0,MRSG_MAP,5,69.098,START,
0_753_0,MRSG_MAP,5,69.100,END,0.000
0_754_0,MRSG_MAP,6,69.103,START,
0_754_0,MRSG_MAP,6,69.105,END,0.000
0_743_0,MRSG_MAP,7,69.108,START,
0_743_0,MRSG_MAP,7,69.111,END,0.000
0_744_0,MRSG_MAP,8,69.113,START,
0_744_0,MRSG_MAP,8,69.116,END,0.000
0_757_0,MRSG_MAP,9,69.118,START,
0_757_0,MRSG_MAP,9,69.121,END,0.000
0_758_0,MRSG_MAP,10,69.124,START,
0_758_0,MRSG_MAP,10,69.126,END,0.000
0_748_0,MRSG_MAP,12,69.129,START,
0_748_0,MRSG_MAP,12,69.131,END,0.000
0_761_0,MRSG_MAP,13,69.134,START,
0_761_0,MRSG_MAP,13,69.137,END,0.000
0_762_0,MRSG_MAP,14,69.139,START,
0_762_0,MRSG_MAP,14,69.142,END,0.000
0_751_0,MRSG_MAP,15,69.144,START,
0_751_0,MRSG_MAP,15,69.147,END,0.000
0_764_0,MRSG_MAP,16,69.150,START,
0_764_0,MRSG_MAP,16,69.152,END,0.000
0_765_0,MRSG_MAP,17,69.154,START,
0_765_0,MRSG_MAP,17,69.156,END,0.000
0_766_0,MRSG_MAP,18,69.159,START,
0_766_0,MRSG_MAP,18,69.161,END,0.000
0_755_0,MRSG_MAP,19,69.165,START,
0_755_0,MRSG_MAP,19,69.168,END,0.000
0_756_0,MRSG_MAP,20,69.169,START,
0_756_0,MRSG_MAP,20,69.172,END,0.000
0_769_0,MRSG_MAP,21,69.174,START,
0_769_0,MRSG_MAP,21,69.177,END,0.000
0_759_0,MRSG_MAP,23,69.178,START,
0_759_0,MRSG_MAP,23,69.181,END,0.000
0_760_0,MRSG_MAP,24,69.182,START,
0_760_0,MRSG_MAP,24,69.185,END,0.000
0_773_0,MRSG_MAP,25,69.187,START,
0_773_0,MRSG_MAP,25,69.190,END,0.000
0_768_0,MRSG_MAP,0,72.033,START,
0_768_0,MRSG_MAP,0,72.035,END,0.000
0_779_0,MRSG_MAP,11,72.038,START,
0_779_0,MRSG_MAP,11,72.040,END,0.000
0_770_0,MRSG_MAP,22,72.043,START,
0_770_0,MRSG_MAP,22,72.046,END,0.000
0_774_0,MRSG_MAP,26,72.048,START,
0_774_0,MRSG_MAP,26,72.051,END,0.000
0_763_0,MRSG_MAP,27,72.053,START,
0_763_0,MRSG_MAP,27,72.056,END,0.000
0_776_0,MRSG_MAP,28,72.057,START,
0_776_0,MRSG_MAP,28,72.060,END,0.000
0_777_0,MRSG_MAP,29,72.064,START,
0_777_0,MRSG_MAP,29,72.066,END,0.000
0_778_0,MRSG_MAP,30,72.068,START,
0_778_0,MRSG_MAP,30,72.070,END,0.000
0_767_0,MRSG_MAP,31,72.074,START,
0_767_0,MRSG_MAP,31,72.077,END,0.000
0_781_0,MRSG_MAP,1,72.078,START,
0_781_0,MRSG_MAP,1,72.081,END,0.000
0_782_0,MRSG_MAP,2,72.083,START,
0_782_0,MRSG_MAP,2,72.086,END,0.000
0_771_0,MRSG_MAP,3,72.088,START,
0_771_0,MRSG_MAP,3,72.091,END,0.000
0_772_0,MRSG_MAP,4,72.094,START,
0_772_0,MRSG_MAP,4,72.096,END,0.000
0_785_0,MRSG_MAP,5,72.099,START,
0_785_0,MRSG_MAP,5,72.101,END,0.000
0_786_0,MRSG_MAP,6,72.104,START,
0_786_0,MRSG_MAP,6,72.107,END,0.000
0_775_0,MRSG_MAP,7,72.109,START,
0_775_0,MRSG_MAP,7,72.112,END,0.000
0_788_0,MRSG_MAP,8,72.114,START,
0_788_0,MRSG_MAP,8,72.117,END,0.000
0_789_0,MRSG_MAP,9,72.120,START,
