task_id,mrsg_phase,worker_id,time,action,shuffle_end
0_508_0,MRSG_MAP,28,48.042,START,
0_521_0,MRSG_MAP,29,48.046,START,
0_522_0,MRSG_MAP,30,48.049,START,
0_511_0,MRSG_MAP,31,48.053,START,
0_525_0,MRSG_MAP,1,48.057,START,
0_526_0,MRSG_MAP,2,48.061,START,
0_515_0,MRSG_MAP,3,48.065,START,
0_516_0,MRSG_MAP,4,48.069,START,
0_529_0,MRSG_MAP,5,48.073,START,
0_530_0,MRSG_MAP,6,48.077,START,
0_519_0,MRSG_MAP,7,48.081,START,
0_520_0,MRSG_MAP,8,48.085,START,
0_533_0,MRSG_MAP,9,48.088,START,
0_534_0,MRSG_MAP,10,48.092,START,
0_536_0,MRSG_MAP,12,48.096,START,
0_537_0,MRSG_MAP,13,48.100,START,
0_538_0,MRSG_MAP,14,48.104,START,
0_527_0,MRSG_MAP,15,48.108,START,
0_528_0,MRSG_MAP,16,48.112,START,
0_541_0,MRSG_MAP,17,48.116,START,
0_542_0,MRSG_MAP,18,48.120,START,
0_531_0,MRSG_MAP,19,48.124,START,
0_524_0,MRSG_MAP,0,48.126,END,0.000
0_523_0,MRSG_MAP,11,48.129,END,0.000
0_532_0,MRSG_MAP,20,48.130,START,
0_514_0,MRSG_MAP,22,48.133,END,0.000
0_545_0,MRSG_MAP,21,48.134,START,
0_518_0,MRSG_MAP,26,48.137,END,0.000
0_535_0,MRSG_MAP,23,48.139,START,
0_507_0,MRSG_MAP,27,48.142,END,0.000
0_508_0,MRSG_MAP,28,48.144,END,0.000
0_548_0,MRSG_MAP,24,48.146,START,
0_521_0,MRSG_MAP,29,48.148,END,0.000
0_549_0,MRSG_MAP,25,48.150,START,
0_522_0,MRSG_MAP,30,48.152,END,0.000
0_511_0,MRSG_MAP,31,48.156,END,0.000
0_525_0,MRSG_MAP,1,48.160,END,0.000
0_526_0,MRSG_MAP,2,48.164,END,0.000
0_515_0,MRSG_MAP,3,48.168,END,0.000
0_516_0,MRSG_MAP,4,48.172,END,0.000
0_529_0,MRSG_MAP,5,48.175,END,0.000
0_530_0,MRSG_MAP,6,48.179,END,0.000
0_519_0,MRSG_MAP,7,48.183,END,0.000
0_520_0,MRSG_MAP,8,48.187,END,0.000
0_533_0,MRSG_MAP,9,48.191,END,0.000
0_534_0,MRSG_MAP,10,48.195,END,0.000
0_536_0,MRSG_MAP,12,48.199,END,0.000
0_537_0,MRSG_MAP,13,48.203,END,0.000
0_538_0,MRSG_MAP,14,48.207,END,0.000
0_527_0,MRSG_MAP,15,48.211,END,0.000
0_528_0,MRSG_MAP,16,48.214,END,0.000
0_541_0,MRSG_MAP,17,48.218,END,0.000
0_542_0,MRSG_MAP,18,48.222,END,0.000
0_531_0,MRSG_MAP,19,48.226,END,0.000
0_532_0,MRSG_MAP,20,48.233,END,0.000
0_545_0,MRSG_MAP,21,48.237,END,0.000
0_535_0,MRSG_MAP,23,48.242,END,0.000
0_548_0,MRSG_MAP,24,48.248,END,0.000
0_549_0,MRSG_MAP,25,48.252,END,0.000
0_544_0,MRSG_MAP,0,51.023,START,
0_555_0,MRSG_MAP,11,51.027,START,
0_546_0,MRSG_MAP,22,51.031,START,
0_550_0,MRSG_MAP,26,51.035,START,
0_539_0,MRSG_MAP,27,51.039,START,
0_540_0,MRSG_MAP,28,51.043,START,
0_553_0,MRSG_MAP,29,51.047,START,
0_554_0,MRSG_MAP,30,51.051,START,
0_543_0,MRSG_MAP,31,51.055,START,
0_557_0,MRSG_MAP,1,51.059,START,
0_558_0,MRSG_MAP,2,51.062,START,
0_547_0,MRSG_MAP,3,51.066,START,
0_560_0,MRSG_MAP,4,51.070,START,
0_561_0,MRSG_MAP,5,51.074,START,
0_562_0,MRSG_MAP,6,51.078,START,
0_551_0,MRSG_MAP,7,51.082,START,
0_552_0,MRSG_MAP,8,51.086,START,
0_565_0,MRSG_MAP,9,51.090,START,
0_566_0,MRSG_MAP,10,51.094,START,
0_556_0,MRSG_MAP,12,51.098,START,
0_569_0,MRSG_MAP,13,51.101,START,
0_570_0,MRSG_MAP,14,51.105,START,
0_559_0,MRSG_MAP,15,51.109,START,
0_572_0,MRSG_MAP,16,51.113,START,
0_573_0,MRSG_MAP,17,51.117,START,
0_574_0,MRSG_MAP,18,51.121,START,
0_563_0,MRSG_MAP,19,51.125,START,
0_544_0,MRSG_MAP,0,51.127,END,0.000
0_555_0,MRSG_MAP,11,51.130,END,0.000
0_564_0,MRSG_MAP,20,51.131,START,
0_546_0,MRSG_MAP,22,51.134,END,0.000
0_577_0,MRSG_MAP,21,51.135,START,
0_550_0,MRSG_MAP,26,51.138,END,0.000
0_567_0,MRSG_MAP,23,51.141,START,
0_539_0,MRSG_MAP,27,51.143,END,0.000
0_540_0,MRSG_MAP,28,51.146,END,0.000
0_568_0,MRSG_MAP,24,51.147,START,
0_553_0,MRSG_MAP,29,51.149,END,0.000
0_581_0,MRSG_MAP,25,51.151,START,
0_554_0,MRSG_MAP,30,51.154,END,0.000
0_543_0,MRSG_MAP,31,51.157,END,0.000
0_557_0,MRSG_MAP,1,51.161,END,0.000
0_558_0,MRSG_MAP,2,51.165,END,0.000
0_547_0,MRSG_MAP,3,51.169,END,0.000
0_560_0,MRSG_MAP,4,51.173,END,0.000
0_561_0,MRSG_MAP,5,51.177,END,0.000
0_562_0,MRSG_MAP,6,51.181,END,0.000
0_551_0,MRSG_MAP,7,51.185,END,0.000
0_552_0,MRSG_MAP,8,51.188,END,0.000
0_565_0,MRSG_MAP,9,51.192,END,0.000
0_566_0,MRSG_MAP,10,51.196,END,0.000
0_556_0,MRSG_MAP,12,51.200,END,0.000
0_569_0,MRSG_MAP,13,51.204,END,0.000
0_570_0,MRSG_MAP,14,51.208,END,0.000
0_559_0,MRSG_MAP,15,51.212,END,0.000
0_572_0,MRSG_MAP,16,51.216,END,0.000
0_573_0,MRSG_MAP,17,51.220,END,0.000
0_574_0,MRSG_MAP,18,51.224,END,0.000
0_563_0,MRSG_MAP,19,51.227,END,0.000
0_564_0,MRSG_MAP,20,51.234,END,0.000
0_577_0,MRSG_MAP,21,51.238,END,0.000
0_567_0,MRSG_MAP,23,51.243,END,0.000
0_568_0,MRSG_MAP,24,51.249,END,0.000
0_581_0,MRSG_MAP,25,51.254,END,0.000
0_576_0,MRSG_MAP,0,54.025,START,
0_587_0,MRSG_MAP,11,54.029,START,
0_578_0,MRSG_MAP,22,54.033,START,
0_582_0,MRSG_MAP,26,54.036,START,
0_571_0,MRSG_MAP,27,54.040,START,
0_584_0,MRSG_MAP,28,54.044,START,
0_585_0,MRSG_MAP,29,54.048,START,
0_586_0,MRSG_MAP,30,54.052,START,
0_575_0,MRSG_MAP,31,54.056,START,
0_589_0,MRSG_MAP,1,54.060,START,
0_590_0,MRSG_MAP,2,54.064,START,
0_579_0,MRSG_MAP,3,54.068,START,
0_580_0,MRSG_MAP,4,54.072,START,
0_593_0,MRSG_MAP,5,54.075,START,
0_594_0,MRSG_MAP,6,54.079,START,
0_583_0,MRSG_MAP,7,54.083,START,
0_596_0,MRSG_MAP,8,54.087,START,
0_597_0,MRSG_MAP,9,54.091,START,
0_598_0,MRSG_MAP,10,54.095,START,
0_588_0,MRSG_MAP,12,54.099,START,
0_601_0,MRSG_MAP,13,54.103,START,
0_602_0,MRSG_MAP,14,54.107,START,
0_591_0,MRSG_MAP,15,54.111,START,
0_592_0,MRSG_MAP,16,54.114,START,
0_605_0,MRSG_MAP,17,54.118,START,
0_606_0,MRSG_MAP,18,54.122,START,
0_595_0,MRSG_MAP,19,54.126,START,
0_576_0,MRSG_MAP,0,54.129,END,0.000
0_587_0,MRSG_MAP,11,54.131,END,0.000
0_608_0,MRSG_MAP,20,54.133,START,
0_578_0,MRSG_MAP,22,54.135,END,0.000
0_609_0,MRSG_MAP,21,54.137,START,
0_582_0,MRSG_MAP,26,54.139,END,0.000
0_599_0,MRSG_MAP,23,54.142,START,
0_571_0,MRSG_MAP,27,54.144,END,0.000
0_584_0,MRSG_MAP,28,54.147,END,0.000
0_600_0,MRSG_MAP,24,54.148,START,
0_585_0,MRSG_MAP,29,54.151,END,0.000
0_613_0,MRSG_MAP,25,54.152,START,
0_586_0,MRSG_MAP,30,54.155,END,0.000
0_575_0,MRSG_MAP,31,54.159,END,0.000
0_589_0,MRSG_MAP,1,54.162,END,0.000
0_590_0,MRSG_MAP,2,54.166,END,0.000
0_579_0,MRSG_MAP,3,54.170,END,0.000
0_580_0,MRSG_MAP,4,54.174,END,0.000
0_593_0,MRSG_MAP,5,54.178,END,0.000
0_594_0,MRSG_MAP,6,54.182,END,0.000
0_583_0,MRSG_MAP,7,54.186,END,0.000
0_596_0,MRSG_MAP,8,54.190,END,0.000
0_597_0,MRSG_MAP,9,54.194,END,0.000
0_598_0,MRSG_MAP,10,54.198,END,0.000
0_588_0,MRSG_MAP,12,54.201,END,0.000
0_601_0,MRSG_MAP,13,54.205,END,0.000
0_602_0,MRSG_MAP,14,54.209,END,0.000
0_591_0,MRSG_MAP,15,54.213,END,0.000
0_592_0,MRSG_MAP,16,54.217,END,0.000
0_605_0,MRSG_MAP,17,54.221,END,0.000
0_606_0,MRSG_MAP,18,54.225,END,0.000
0_595_0,MRSG_MAP,19,54.229,END,0.000
0_608_0,MRSG_MAP,20,54.235,END,0.000
0_609_0,MRSG_MAP,21,54.239,END,0.000
0_599_0,MRSG_MAP,23,54.244,END,0.000
0_600_0,MRSG_MAP,24,54.251,END,0.000
0_613_0,MRSG_MAP,25,54.255,END,0.000
0_620_0,MRSG_MAP,0,57.026,START,
0_619_0,MRSG_MAP,11,57.030,START,
0_610_0,MRSG_MAP,22,57.034,START,
0_614_0,MRSG_MAP,26,57.038,START,
0_603_0,MRSG_MAP,27,57.042,START,
0_604_0,MRSG_MAP,28,57.046,START,
0_617_0,MRSG_MAP,29,57.049,START,
0_618_0,MRSG_MAP,30,57.053,START,
0_607_0,MRSG_MAP,31,57.057,START,
0_621_0,MRSG_MAP,1,57.061,START,
0_622_0,MRSG_MAP,2,57.065,START,
0_611_0,MRSG_MAP,3,57.069,START,
0_612_0,MRSG_MAP,4,57.073,START,
0_625_0,MRSG_MAP,5,57.077,START,
0_626_0,MRSG_MAP,6,57.081,START,
0_615_0,MRSG_MAP,7,57.085,START,
0_616_0,MRSG_MAP,8,57.088,START,
0_629_0,MRSG_MAP,9,57.092,START,
0_630_0,MRSG_MAP,10,57.096,START,
0_632_0,MRSG_MAP,12,57.100,START,
0_633_0,MRSG_MAP,13,57.104,START,
0_634_0,MRSG_MAP,14,57.108,START,
0_623_0,MRSG_MAP,15,57.112,START,
0_624_0,MRSG_MAP,16,57.116,START,
0_637_0,MRSG_MAP,17,57.120,START,
0_638_0,MRSG_MAP,18,57.124,START,
0_627_0,MRSG_MAP,19,57.127,START,
0_620_0,MRSG_MAP,0,57.130,END,0.000
0_619_0,MRSG_MAP,11,57.133,END,0.000
0_628_0,MRSG_MAP,20,57.134,START,
0_610_0,MRSG_MAP,22,57.136,END,0.000
0_641_0,MRSG_MAP,21,57.138,START,
0_614_0,MRSG_MAP,26,57.140,END,0.000
0_631_0,MRSG_MAP,23,57.143,START,
0_603_0,MRSG_MAP,27,57.146,END,0.000
0_604_0,MRSG_MAP,28,57.148,END,0.000
0_644_0,MRSG_MAP,24,57.149,START,
0_617_0,MRSG_MAP,29,57.152,END,0.000
0_645_0,MRSG_MAP,25,57.154,START,
0_618_0,MRSG_MAP,30,57.156,END,0.000
0_607_0,MRSG_MAP,31,57.160,END,0.000
0_621_0,MRSG_MAP,1,57.164,END,0.000
0_622_0,MRSG_MAP,2,57.168,END,0.000
0_611_0,MRSG_MAP,3,57.172,END,0.000
0_612_0,MRSG_MAP,4,57.175,END,0.000
0_625_0,MRSG_MAP,5,57.179,END,0.000
0_626_0,MRSG_MAP,6,57.183,END,0.000
0_615_0,MRSG_MAP,7,57.187,END,0.000
0_616_0,MRSG_MAP,8,57.191,END,0.000
0_629_0,MRSG_MAP,9,57.195,END,0.000
0_630_0,MRSG_MAP,10,57.199,END,0.000
0_632_0,MRSG_MAP,12,57.203,END,0.000
0_633_0,MRSG_MAP,13,57.207,END,0.000
0_634_0,MRSG_MAP,14,57.211,END,0.000
0_623_0,MRSG_MAP,15,57.214,END,0.000
0_624_0,MRSG_MAP,16,57.218,END,0.000
0_637_0,MRSG_MAP,17,57.222,END,0.000
0_638_0,MRSG_MAP,18,57.226,END,0.000
0_627_0,MRSG_MAP,19,57.230,END,0.000
0_628_0,MRSG_MAP,20,57.236,END,0.000
0_641_0,MRSG_MAP,21,57.240,END,0.000
0_631_0,MRSG_MAP,23,57.246,END,0.000
0_644_0,MRSG_MAP,24,57.252,END,0.000
0_645_0,MRSG_MAP,25,57.256,END,0.000
0_640_0,MRSG_MAP,0,60.027,START,
0_651_0,MRSG_MAP,11,60.031,START,
0_642_0,MRSG_MAP,22,60.035,START,
0_646_0,MRSG_MAP,26,60.039,START,
0_635_0,MRSG_MAP,27,60.043,START,
0_636_0,MRSG_MAP,28,60.047,START,
0_649_0,MRSG_MAP,29,60.051,START,
0_650_0,MRSG_MAP,30,60.055,START,
0_639_0,MRSG_MAP,31,60.059,START,
0_653_0,MRSG_MAP,1,60.062,START,
0_654_0,MRSG_MAP,2,60.066,START,
0_643_0,MRSG_MAP,3,60.070,START,
0_656_0,MRSG_MAP,4,60.074,START,
0_657_0,MRSG_MAP,5,60.078,START,
0_658_0,MRSG_MAP,6,60.082,START,
0_647_0,MRSG_MAP,7,60.086,START,
0_648_0,MRSG_MAP,8,60.090,START,
0_661_0,MRSG_MAP,9,60.094,START,
0_662_0,MRSG_MAP,10,60.098,START,
0_652_0,MRSG_MAP,12,60.101,START,
0_665_0,MRSG_MAP,13,60.105,START,
0_666_0,MRSG_MAP,14,60.109,START,
0_655_0,MRSG_MAP,15,60.113,START,
0_668_0,MRSG_MAP,16,60.117,START,
0_669_0,MRSG_MAP,17,60.121,START,
0_670_0,MRSG_MAP,18,60.125,START,
0_659_0,MRSG_MAP,19,60.129,START,
0_640_0,MRSG_MAP,0,60.131,END,0.000
0_651_0,MRSG_MAP,11,60.134,END,0.000
0_660_0,MRSG_MAP,20,60.135,START,
0_642_0,MRSG_MAP,22,60.138,END,0.000
0_673_0,MRSG_MAP,21,60.139,START,
0_646_0,MRSG_MAP,26,60.142,END,0.000
0_663_0,MRSG_MAP,23,60.144,START,
0_635_0,MRSG_MAP,27,60.147,END,0.000
0_636_0,MRSG_MAP,28,60.149,END,0.000
0_664_0,MRSG_MAP,24,60.151,START,
0_649_0,MRSG_MAP,29,60.153,END,0.000
0_677_0,MRSG_MAP,25,60.155,START,
0_650_0,MRSG_MAP,30,60.157,END,0.000
0_639_0,MRSG_MAP,31,60.161,END,0.000
0_653_0,MRSG_MAP,1,60.165,END,0.000
0_654_0,MRSG_MAP,2,60.169,END,0.000
0_643_0,MRSG_MAP,3,60.173,END,0.000
0_656_0,MRSG_MAP,4,60.177,END,0.000
0_657_0,MRSG_MAP,5,60.181,END,0.000
0_658_0,MRSG_MAP,6,60.185,END,0.000
0_647_0,MRSG_MAP,7,60.188,END,0.000
0_648_0,MRSG_MAP,8,60.192,END,0.000
0_661_0,MRSG_MAP,9,60.196,END,0.000
0_662_0,MRSG_MAP,10,60.200,END,0.000
0_652_0,MRSG_MAP,12,60.204,END,0.000
0_665_0,MRSG_MAP,13,60.208,END,0.000
0_666_0,MRSG_MAP,14,60.212,END,0.000
0_655_0,MRSG_MAP,15,60.216,END,0.000
0_668_0,MRSG_MAP,16,60.220,END,0.000
0_669_0,MRSG_MAP,17,60.224,END,0.000
0_670_0,MRSG_MAP,18,60.227,END,0.000
0_659_0,MRSG_MAP,19,60.231,END,0.000
0_660_0,MRSG_MAP,20,60.238,END,0.000
0_673_0,MRSG_MAP,21,60.242,END,0.000
0_663_0,MRSG_MAP,23,60.247,END,0.000
0_664_0,MRSG_MAP,24,60.253,END,0.000
0_677_0,MRSG_MAP,25,60.257,END,0.000
0_672_0,MRSG_MAP,0,63.029,START,
0_683_0,MRSG_MAP,11,63.033,START,
0_674_0,MRSG_MAP,22,63.036,START,
0_678_0,MRSG_MAP,26,63.040,START,
0_667_0,MRSG_MAP,27,63.044,START,
0_680_0,MRSG_MAP,28,63.048,START,
0_681_0,MRSG_MAP,29,63.052,START,
0_682_0,MRSG_MAP,30,63.056,START,
0_671_0,MRSG_MAP,31,63.060,START,
0_685_0,MRSG_MAP,1,63.064,START,
0_686_0,MRSG_MAP,2,63.068,START,
0_675_0,MRSG_MAP,3,63.072,START,
0_676_0,MRSG_MAP,4,63.075,START,
0_689_0,MRSG_MAP,5,63.079,START,
0_690_0,MRSG_MAP,6,63.083,START,
0_679_0,MRSG_MAP,7,63.087,START,
0_692_0,MRSG_MAP,8,63.091,START,
0_693_0,MRSG_MAP,9,63.095,START,
0_694_0,MRSG_MAP,10,63.099,START,
0_684_0,MRSG_MAP,12,63.103,START,
0_697_0,MRSG_MAP,13,63.107,START,
0_698_0,MRSG_MAP,14,63.111,START,
0_687_0,MRSG_MAP,15,63.114,START,
0_688_0,MRSG_MAP,16,63.118,START,
0_701_0,MRSG_MAP,17,63.122,START,
0_702_0,MRSG_MAP,18,63.126,START,
0_691_0,MRSG_MAP,19,63.130,START,
0_672_0,MRSG_MAP,0,63.133,END,0.000
0_683_0,MRSG_MAP,11,63.135,END,0.000
0_704_0,MRSG_MAP,20,63.136,START,
0_674_0,MRSG_MAP,22,63.139,END,0.000
0_705_0,MRSG_MAP,21,63.140,START,
0_678_0,MRSG_MAP,26,63.143,END,0.000
0_695_0,MRSG_MAP,23,63.146,START,
0_667_0,MRSG_MAP,27,63.148,END,0.000
0_680_0,MRSG_MAP,28,63.151,END,0.000
0_696_0,MRSG_MAP,24,63.152,START,
0_681_0,MRSG_MAP,29,63.155,END,0.000
0_709_0,MRSG_MAP,25,63.156,START,
0_682_0,MRSG_MAP,30,63.159,END,0.000
0_671_0,MRSG_MAP,31,63.162,END,0.000
0_685_0,MRSG_MAP,1,63.166,END,0.000
0_686_0,MRSG_MAP,2,63.170,END,0.000
0_675_0,MRSG_MAP,3,63.174,END,0.000
0_676_0,MRSG_MAP,4,63.178,END,0.000
0_689_0,MRSG_MAP,5,63.182,END,0.000
0_690_0,MRSG_MAP,6,63.186,END,0.000
0_679_0,MRSG_MAP,7,63.190,END,0.000
0_692_0,MRSG_MAP,8,63.194,END,0.000
0_693_0,MRSG_MAP,9,63.198,END,0.000
0_694_0,MRSG_MAP,10,63.201,END,0.000
0_684_0,MRSG_MAP,12,63.205,END,0.000
0_697_0,MRSG_MAP,13,63.209,END,0.000
0_698_0,MRSG_MAP,14,63.213,END,0.000
0_687_0,MRSG_MAP,15,63.217,END,0.000
0_688_0,MRSG_MAP,16,63.221,END,0.000
0_701_0,MRSG_MAP,17,63.225,END,0.000
0_702_0,MRSG_MAP,18,63.229,END,0.000
0_691_0,MRSG_MAP,19,63.233,END,0.000
0_704_0,MRSG_MAP,20,63.239,END,0.000
0_705_0,MRSG_MAP,21,63.243,END,0.000
0_695_0,MRSG_MAP,23,63.248,END,0.000
0_696_0,MRSG_MAP,24,63.255,END,0.000
0_709_0,MRSG_MAP,25,63.259,END,0.000
0_716_0,MRSG_MAP,0,66.030,START,
0_715_0,MRSG_MAP,11,66.034,START,
0_706_0,MRSG_MAP,22,66.038,START,
0_710_0,MRSG_MAP,26,66.042,START,
0_699_0,MRSG_MAP,27,66.046,START,
0_700_0,MRSG_MAP,28,66.049,START,
0_713_0,MRSG_MAP,29,66.053,START,
0_714_0,MRSG_MAP,30,66.057,START,
0_703_0,MRSG_MAP,31,66.061,START,
0_717_0,MRSG_MAP,1,66.065,START,
0_718_0,MRSG_MAP,2,66.069,START,
0_707_0,MRSG_MAP,3,66.073,START,
0_708_0,MRSG_MAP,4,66.077,START,
0_721_0,MRSG_MAP,5,66.081,START,
0_722_0,MRSG_MAP,6,66.085,START,
0_711_0,MRSG_MAP,7,66.088,START,
0_712_0,MRSG_MAP,8,66.092,START,
0_725_0,MRSG_MAP,9,66.096,START,
0_726_0,MRSG_MAP,10,66.100,START,
0_728_0,MRSG_MAP,12,66.104,START,
0_729_0,MRSG_MAP,13,66.108,START,
0_730_0,MRSG_MAP,14,66.112,START,
0_719_0,MRSG_MAP,15,66.116,START,
0_720_0,MRSG_MAP,16,66.120,START,
0_733_0,MRSG_MAP,17,66.124,START,
0_734_0,MRSG_MAP,18,66.127,START,
0_723_0,MRSG_MAP,19,66.131,START,
0_716_0,MRSG_MAP,0,66.134,END,0.000
0_715_0,MRSG_MAP,11,66.136,END,0.000
0_724_0,MRSG_MAP,20,66.138,START,
0_706_0,MRSG_MAP,22,66.140,END,0.000
0_737_0,MRSG_MAP,21,66.142,START,
0_710_0,MRSG_MAP,26,66.144,END,0.000
0_727_0,MRSG_MAP,23,66.147,START,
0_699_0,MRSG_MAP,27,66.150,END,0.000
0_700_0,MRSG_MAP,28,66.152,END,0.000
0_740_0,MRSG_MAP,24,66.153,START,
0_713_0,MRSG_MAP,29,66.156,END,0.000
0_741_0,MRSG_MAP,25,66.157,START,
0_714_0,MRSG_MAP,30,66.160,END,0.000
0_703_0,MRSG_MAP,31,66.164,END,0.000
0_717_0,MRSG_MAP,1,66.168,END,0.000
0_718_0,MRSG_MAP,2,66.172,END,0.000
0_707_0,MRSG_MAP,3,66.175,END,0.000
0_708_0,MRSG_MAP,4,66.179,END,0.000
0_721_0,MRSG_MAP,5,66.183,END,0.000
0_722_0,MRSG_MAP,6,66.187,END,0.000
0_711_0,MRSG_MAP,7,66.191,END,0.000
0_712_0,MRSG_MAP,8,66.195,END,0.000
0_725_0,MRSG_MAP,9,66.199,END,0.000
0_726_0,MRSG_MAP,10,66.203,END,0.000
0_728_0,MRSG_MAP,12,66.207,END,0.000
0_729_0,MRSG_MAP,13,66.211,END,0.000
0_730_0,MRSG_MAP,14,66.214,END,0.000
0_719_0,MRSG_MAP,15,66.218,END,0.000
0_720_0,MRSG_MAP,16,66.222,END,0.000
0_733_0,MRSG_MAP,17,66.226,END,0.000
0_734_0,MRSG_MAP,18,66.230,END,0.000
0_723_0,MRSG_MAP,19,66.234,END,0.000
0_724_0,MRSG_MAP,20,66.240,END,0.000
0_737_0,MRSG_MAP,21,66.244,END,0.000
0_727_0,MRSG_MAP,23,66.250,END,0.000
0_740_0,MRSG_MAP,24,66.256,END,0.000
0_741_0,MRSG_MAP,25,66.260,END,0.000
0_736_0,MRSG_MAP,0,69.031,START,
0_747_0,MRSG_MAP,11,69.035,START,
0_738_0,MRSG_MAP,22,69.039,START,
0_742_0,MRSG_MAP,26,69.043,START,
0_731_0,MRSG_MAP,27,69.047,START,
0_732_0,MRSG_MAP,28,69.051,START,
0_745_0,MRSG_MAP,29,69.055,START,
0_746_0,MRSG_MAP,30,69.059,START,
0_735_0,MRSG_MAP,31,69.062,START,
0_749_0,MRSG_MAP,1,69.066,START,
0_750_0,MRSG_MAP,2,69.070,START,
0_739_0,MRSG_MAP,3,69.074,START,
0_752_0,MRSG_MAP,4,69.078,START,
0_753_0,MRSG_MAP,5,69.082,START,
0_754_0,MRSG_MAP,6,69.086,START,
0_743_0,MRSG_MAP,7,69.090,START,
0_744_0,MRSG_MAP,8,69.094,START,
0_757_0,MRSG_MAP,9,69.098,START,
0_758_0,MRSG_MAP,10,69.101,START,
0_748_0,MRSG_MAP,12,69.105,START,
0_761_0,MRSG_MAP,13,69.109,START,
0_762_0,MRSG_MAP,14,69.113,START,
0_751_0,MRSG_MAP,15,69.117,START,
0_764_0,MRSG_MAP,16,69.121,START,
0_765_0,MRSG_MAP,17,69.125,START,
0_766_0,MRSG_MAP,18,69.129,START,
0_755_0,MRSG_MAP,19,69.133,START,
0_736_0,MRSG_MAP,0,69.135,END,0.000
0_747_0,MRSG_MAP,11,69.138,END,0.000
0_756_0,MRSG_MAP,20,69.139,START,
0_738_0,MRSG_MAP,22,69.142,END,0.000
0_769_0,MRSG_MAP,21,69.143,START,
0_742_0,MRSG_MAP,26,69.146,END,0.000
0_759_0,MRSG_MAP,23,69.148,START,
0_731_0,MRSG_MAP,27,69.151,END,0.000
0_732_0,MRSG_MAP,28,69.153,END,0.000
0_760_0,MRSG_MAP,24,69.155,START,
0_745_0,MRSG_MAP,29,69.157,END,0.000
0_773_0,MRSG_MAP,25,69.159,START,
0_746_0,MRSG_MAP,30,69.161,END,0.000
0_735_0,MRSG_MAP,31,69.165,END,0.000
0_749_0,MRSG_MAP,1,69.169,END,0.000
0_750_0,MRSG_MAP,2,69.173,END,0.000
0_739_0,MRSG_MAP,3,69.177,END,0.000
0_752_0,MRSG_MAP,4,69.181,END,0.000
0_753_0,MRSG_MAP,5,69.185,END,0.000
0_754_0,MRSG_MAP,6,69.188,END,0.000
0_743_0,MRSG_MAP,7,69.192,END,0.000
0_744_0,MRSG_MAP,8,69.196,END,0.000
0_757_0,MRSG_MAP,9,69.200,END,0.000
0_758_0,MRSG_MAP,10,69.204,END,0.000
0_748_0,MRSG_MAP,12,69.208,END,0.000
0_761_0,MRSG_MAP,13,69.212,END,0.000
0_762_0,MRSG_MAP,14,69.216,END,0.000
0_751_0,MRSG_MAP,15,69.220,END,0.000
0_764_0,MRSG_MAP,16,69.224,END,0.000
0_765_0,MRSG_MAP,17,69.227,END,0.000
0_766_0,MRSG_MAP,18,69.231,END,0.000
0_755_0,MRSG_MAP,19,69.235,END,0.000
0_756_0,MRSG_MAP,20,69.242,END,0.000
0_769_0,MRSG_MAP,21,69.246,END,0.000
0_759_0,MRSG_MAP,23,69.251,END,0.000
0_760_0,MRSG_MAP,24,69.257,END,0.000
0_773_0,MRSG_MAP,25,69.261,END,0.000
0_768_0,MRSG_MAP,0,72.033,START,
0_779_0,MRSG_MAP,11,72.036,START,
0_770_0,MRSG_MAP,22,72.040,START,
0_774_0,MRSG_MAP,26,72.044,START,
0_763_0,MRSG_MAP,27,72.048,START,
0_776_0,MRSG_MAP,28,72.052,START,
0_777_0,MRSG_MAP,29,72.056,START,
0_778_0,MRSG_MAP,30,72.060,START,
0_767_0,MRSG_MAP,31,72.064,START,
0_781_0,MRSG_MAP,1,72.068,START,
0_782_0,MRSG_MAP,2,72.072,START,
0_771_0,MRSG_MAP,3,72.075,START,
0_772_0,MRSG_MAP,4,72.079,START,
0_785_0,MRSG_MAP,5,72.083,START,
0_786_0,MRSG_MAP,6,72.087,START,
0_775_0,MRSG_MAP,7,72.091,START,
0_788_0,MRSG_MAP,8,72.095,START,
0_789_0,MRSG_MAP,9,72.099,START,
0_790_0,MRSG_MAP,10,72.103,START,
0_780_0,MRSG_MAP,12,72.107,START,
0_793_0,MRSG_MAP,13,72.111,START,
0_794_0,MRSG_MAP,14,72.114,START,
0_783_0,MRSG_MAP,15,72.118,START,
0_784_0,MRSG_MAP,16,72.122,START,
0_797_0,MRSG_MAP,17,72.126,START,
0_798_0,MRSG_MAP,18,72.130,START,
0_787_0,MRSG_MAP,19,72.134,START,
0_768_0,MRSG_MAP,0,72.137,END,0.000
0_779_0,MRSG_MAP,11,72.139,END,0.000
0_800_0,MRSG_MAP,20,72.140,START,
0_770_0,MRSG_MAP,22,72.143,END,0.000
0_801_0,MRSG_MAP,21,72.144,START,
0_774_0,MRSG_MAP,26,72.147,END,0.000
0_791_0,MRSG_MAP,23,72.150,START,
0_763_0,MRSG_MAP,27,72.152,END,0.000
0_776_0,MRSG_MAP,28,72.155,END,0.000
0_792_0,MRSG_MAP,24,72.156,START,
0_777_0,MRSG_MAP,29,72.159,END,0.000
0_805_0,MRSG_MAP,25,72.160,START,
0_778_0,MRSG_MAP,30,72.163,END,0.000
0_767_0,MRSG_MAP,31,72.166,END,0.000
